images,MOS
AttnGAN_normal_000.jpg,0.965602553
AttnGAN_normal_001.jpg,1.361853219
AttnGAN_normal_002.jpg,0.195283431
AttnGAN_normal_003.jpg,1.075006252
AttnGAN_normal_004.jpg,1.391763291
AttnGAN_normal_005.jpg,1.106599613
AttnGAN_normal_006.jpg,1.062470367
AttnGAN_normal_007.jpg,0.80654015
AttnGAN_normal_008.jpg,1.230273953
AttnGAN_normal_009.jpg,1.222173929
AttnGAN_normal_010.jpg,1.311956077
AttnGAN_normal_011.jpg,1.373098268
AttnGAN_normal_012.jpg,1.337589887
AttnGAN_normal_013.jpg,1.230273953
AttnGAN_normal_014.jpg,0.919776796
AttnGAN_normal_015.jpg,0.91586726
AttnGAN_normal_016.jpg,1.174495727
AttnGAN_normal_017.jpg,1.006207915
AttnGAN_normal_018.jpg,1.101434458
AttnGAN_normal_019.jpg,0.821435934
AttnGAN_normal_020.jpg,0.965602553
AttnGAN_normal_021.jpg,1.448560438
AttnGAN_normal_022.jpg,1.428382741
AttnGAN_normal_023.jpg,0.949159982
AttnGAN_normal_024.jpg,0.979308463
AttnGAN_normal_025.jpg,1.086342024
AttnGAN_normal_026.jpg,1.023275848
AttnGAN_normal_027.jpg,0.934897999
AttnGAN_normal_028.jpg,1.527555519
AttnGAN_normal_029.jpg,0.747278376
AttnGAN_normal_030.jpg,1.014269206
AttnGAN_normal_031.jpg,0.821435934
AttnGAN_normal_032.jpg,1.057775532
AttnGAN_normal_033.jpg,1.179543421
AttnGAN_normal_034.jpg,1.508930173
AttnGAN_normal_035.jpg,0.761394747
AttnGAN_normal_036.jpg,1.116526892
AttnGAN_normal_037.jpg,1.134741777
AttnGAN_normal_038.jpg,1.092275216
AttnGAN_normal_039.jpg,1.247523795
AttnGAN_normal_040.jpg,0.980694987
AttnGAN_normal_041.jpg,1.079102747
AttnGAN_normal_042.jpg,1.253245361
AttnGAN_normal_043.jpg,1.23918794
AttnGAN_normal_044.jpg,1.106599613
AttnGAN_normal_045.jpg,1.252358797
AttnGAN_normal_046.jpg,1.220137663
AttnGAN_normal_047.jpg,0.86802727
AttnGAN_normal_048.jpg,0.735230234
AttnGAN_normal_049.jpg,0.649658335
AttnGAN_normal_050.jpg,2.010516065
AttnGAN_normal_051.jpg,1.062470367
AttnGAN_normal_052.jpg,1.168900836
AttnGAN_normal_053.jpg,1.084556311
AttnGAN_normal_054.jpg,1.149675658
AttnGAN_normal_055.jpg,1.161804194
AttnGAN_normal_056.jpg,1.391281461
AttnGAN_normal_057.jpg,1.112367509
AttnGAN_normal_058.jpg,1.000336846
AttnGAN_normal_059.jpg,0.753539821
AttnGAN_normal_060.jpg,0.919776796
AttnGAN_normal_061.jpg,0.678182301
AttnGAN_normal_062.jpg,0.901809839
AttnGAN_normal_063.jpg,0.986154364
AttnGAN_normal_064.jpg,0.935417685
AttnGAN_normal_065.jpg,1.388190702
AttnGAN_normal_066.jpg,0.761394747
AttnGAN_normal_067.jpg,1.042384048
AttnGAN_normal_068.jpg,0.685643707
AttnGAN_normal_069.jpg,1.116526892
AttnGAN_normal_070.jpg,0.663293231
AttnGAN_normal_071.jpg,0.578348419
AttnGAN_normal_072.jpg,1.086342024
AttnGAN_normal_073.jpg,1.269550286
AttnGAN_normal_074.jpg,0.850998035
AttnGAN_normal_075.jpg,0.495534588
AttnGAN_normal_076.jpg,1.098613732
AttnGAN_normal_077.jpg,1.119807896
AttnGAN_normal_078.jpg,0.970469084
AttnGAN_normal_079.jpg,1.402772373
AttnGAN_normal_080.jpg,0.812984657
AttnGAN_normal_081.jpg,0.955535203
AttnGAN_normal_082.jpg,0.905232817
AttnGAN_normal_083.jpg,0.763087515
AttnGAN_normal_084.jpg,0.875752826
AttnGAN_normal_085.jpg,0.776328629
AttnGAN_normal_086.jpg,1.161274584
AttnGAN_normal_087.jpg,0.965602553
AttnGAN_normal_088.jpg,1.22513052
AttnGAN_normal_089.jpg,0.712802152
AttnGAN_normal_090.jpg,1.209411183
AttnGAN_normal_091.jpg,0.863588083
AttnGAN_normal_092.jpg,0.845580156
AttnGAN_normal_093.jpg,1.478164096
AttnGAN_normal_094.jpg,0.916490494
AttnGAN_normal_095.jpg,1.020469898
AttnGAN_normal_096.jpg,1.295323696
AttnGAN_normal_097.jpg,0.895799678
AttnGAN_normal_098.jpg,0.820802133
AttnGAN_normal_099.jpg,0.8493261
AttnGAN_normal_100.jpg,1.178897031
AttnGAN_normal_101.jpg,0.829617037
AttnGAN_normal_102.jpg,0.799027902
AttnGAN_normal_103.jpg,0.929924681
AttnGAN_normal_104.jpg,0.784493346
AttnGAN_normal_105.jpg,1.045837986
AttnGAN_normal_106.jpg,1.537956569
AttnGAN_normal_107.jpg,1.014269206
AttnGAN_normal_108.jpg,0.678279008
AttnGAN_normal_109.jpg,1.104874015
AttnGAN_normal_110.jpg,0.779719895
AttnGAN_normal_111.jpg,1.178897031
AttnGAN_normal_112.jpg,0.789350472
AttnGAN_normal_113.jpg,0.879514179
AttnGAN_normal_114.jpg,1.038703499
AttnGAN_normal_115.jpg,1.112671152
AttnGAN_normal_116.jpg,1.463287163
AttnGAN_normal_117.jpg,1.012573225
AttnGAN_normal_118.jpg,1.112367509
AttnGAN_normal_119.jpg,1.297636099
AttnGAN_normal_120.jpg,0.940601322
AttnGAN_normal_121.jpg,0.8493261
AttnGAN_normal_122.jpg,1.1267749
AttnGAN_normal_123.jpg,1.041064722
AttnGAN_normal_124.jpg,1.23918794
AttnGAN_normal_125.jpg,0.79126251
AttnGAN_normal_126.jpg,1.567824332
AttnGAN_normal_127.jpg,0.663293231
AttnGAN_normal_128.jpg,0.557530114
AttnGAN_normal_129.jpg,0.466029791
AttnGAN_normal_130.jpg,0.195283431
AttnGAN_normal_131.jpg,0.971526322
AttnGAN_normal_132.jpg,1.29901447
AttnGAN_normal_133.jpg,1.328588457
AttnGAN_normal_134.jpg,1.646853146
AttnGAN_normal_135.jpg,1.161804194
AttnGAN_normal_136.jpg,0.778016184
AttnGAN_normal_137.jpg,0.943982102
AttnGAN_normal_138.jpg,0.880865797
AttnGAN_normal_139.jpg,1.435991833
