images,MOS
midjourney_normal_208.jpg,3.727517958
midjourney_lowstep_155.jpg,2.39306082
sd1.5_normal_123.jpg,2.74826005
sd1.5_lowcorr_106.jpg,2.996365552
midjourney_normal_271.jpg,3.989769364
midjourney_lowstep_173.jpg,1.794295116
glide_normal_040.jpg,0.9776839490000001
sd1.5_lowstep_291.jpg,2.687102292
DALLE2_normal_082.jpg,1.821700312
midjourney_lowstep_012.jpg,2.610261314
sd1.5_normal_206.jpg,3.116324583
glide_normal_105.jpg,1.012573225
sd1.5_lowstep_279.jpg,3.6072246089999997
sd1.5_lowstep_183.jpg,2.573155672
AttnGAN_normal_200.jpg,1.101434458
midjourney_lowstep_214.jpg,2.304048386
xl2.2_normal_212.jpg,3.44620302
sd1.5_highcorr_090.jpg,3.906607461
sd1.5_highcorr_276.jpg,3.106014094
midjourney_normal_282.jpg,3.5390966489999998
DALLE2_normal_120.jpg,2.261262436
AttnGAN_normal_084.jpg,0.8757528259999999
xl2.2_normal_136.jpg,3.1795061010000003
midjourney_normal_040.jpg,3.3520045210000005
midjourney_normal_167.jpg,3.550859712
sd1.5_lowstep_119.jpg,0.45479692
sd1.5_lowstep_263.jpg,1.528177025
xl2.2_normal_150.jpg,3.317504837
xl2.2_normal_014.jpg,3.516316957
DALLE2_normal_252.jpg,2.462183558
glide_normal_274.jpg,0.402281536
glide_normal_051.jpg,1.4283827409999998
AttnGAN_normal_105.jpg,1.045837986
glide_normal_023.jpg,0.84859438
AttnGAN_normal_132.jpg,1.29901447
DALLE2_normal_113.jpg,0.889332048
glide_normal_045.jpg,0.9299246809999999
midjourney_normal_287.jpg,3.55403053
midjourney_lowstep_124.jpg,3.64048937
sd1.5_lowstep_072.jpg,2.671047584
midjourney_normal_263.jpg,3.748170985
sd1.5_highcorr_082.jpg,0.4524598
sd1.5_highcorr_002.jpg,3.688435461
sd1.5_normal_190.jpg,2.912526527
sd1.5_highcorr_031.jpg,2.92075847
sd1.5_normal_263.jpg,2.654631009
glide_normal_220.jpg,1.106599613
glide_normal_039.jpg,0.5821881729999999
sd1.5_normal_008.jpg,3.162256259
sd1.5_lowstep_099.jpg,3.386504205
sd1.5_normal_177.jpg,3.773548415
DALLE2_normal_123.jpg,2.060413207
sd1.5_lowcorr_037.jpg,0.578489159
sd1.5_highcorr_288.jpg,1.750409116
AttnGAN_normal_120.jpg,0.940601322
DALLE2_normal_229.jpg,2.4762227230000002
DALLE2_normal_296.jpg,3.4150674839999997
midjourney_normal_107.jpg,2.931575646
sd1.5_lowstep_083.jpg,3.197799919
sd1.5_highcorr_235.jpg,1.7477692130000002
glide_normal_174.jpg,1.3736838759999999
AttnGAN_normal_046.jpg,1.220137663
glide_normal_181.jpg,0.6419236979999999
glide_normal_242.jpg,1.191989061
xl2.2_normal_030.jpg,2.912021026
sd1.5_lowstep_136.jpg,1.14671176
DALLE2_normal_267.jpg,2.9126362410000004
midjourney_normal_191.jpg,3.8400779380000003
sd1.5_lowstep_124.jpg,2.760431848
AttnGAN_normal_282.jpg,1.1289998890000001
sd1.5_highcorr_233.jpg,2.980532355
midjourney_normal_196.jpg,3.0385378139999997
xl2.2_normal_111.jpg,3.558662387
sd1.5_normal_218.jpg,3.369254363
sd1.5_normal_013.jpg,2.8745277139999996
sd1.5_lowcorr_079.jpg,2.233367001
midjourney_lowstep_200.jpg,2.152199766
glide_normal_176.jpg,1.435991833
midjourney_normal_094.jpg,3.980385014
glide_normal_090.jpg,1.2967087309999998
sd1.5_lowstep_242.jpg,3.6711217539999996
sd1.5_highcorr_206.jpg,3.4242684210000003
xl2.2_normal_044.jpg,3.479361124
xl2.2_normal_024.jpg,3.44620302
midjourney_normal_205.jpg,3.903999466
DALLE2_normal_145.jpg,3.0483584319999997
sd1.5_highcorr_043.jpg,3.455805152
sd1.5_lowcorr_265.jpg,3.380391978
sd1.5_lowcorr_088.jpg,2.545997226
glide_normal_175.jpg,0.0
midjourney_normal_147.jpg,3.939872222
sd1.5_normal_174.jpg,3.587626873
midjourney_normal_067.jpg,3.757702826
midjourney_lowstep_004.jpg,2.2934945069999997
DALLE2_normal_046.jpg,2.9173136630000003
sd1.5_lowstep_075.jpg,2.695368677
xl2.2_normal_163.jpg,3.541752783
AttnGAN_normal_019.jpg,0.821435934
xl2.2_normal_132.jpg,3.6280019930000003
midjourney_normal_145.jpg,3.685179175
AttnGAN_normal_152.jpg,0.7352302340000001
DALLE2_normal_218.jpg,2.9086646210000002
DALLE2_normal_076.jpg,2.7433319760000003
sd1.5_lowstep_025.jpg,3.00308113
sd1.5_highcorr_189.jpg,2.660597966
glide_normal_052.jpg,1.177351713
sd1.5_normal_183.jpg,2.7176458980000002
glide_normal_284.jpg,1.6749679880000001
sd1.5_lowcorr_218.jpg,3.43455948
midjourney_normal_109.jpg,3.561501185
sd1.5_normal_278.jpg,1.195529412
midjourney_normal_141.jpg,4.195383409
midjourney_lowstep_035.jpg,2.869848764
sd1.5_normal_216.jpg,2.326531297
glide_normal_275.jpg,1.224345064
sd1.5_lowcorr_061.jpg,2.576017007
sd1.5_lowstep_199.jpg,2.817259418
DALLE2_normal_294.jpg,2.806879489
xl2.2_normal_224.jpg,3.502432704
sd1.5_normal_117.jpg,2.391896453
DALLE2_normal_297.jpg,3.0164108069999997
glide_normal_282.jpg,0.754308478
AttnGAN_normal_235.jpg,1.391763291
sd1.5_lowcorr_197.jpg,2.8823416589999997
midjourney_lowstep_204.jpg,3.472753415
sd1.5_normal_065.jpg,3.1882913439999996
midjourney_lowstep_150.jpg,2.971609163
midjourney_normal_230.jpg,3.4422259289999997
xl2.2_normal_198.jpg,3.1657496189999996
sd1.5_lowcorr_089.jpg,2.974361596
sd1.5_normal_001.jpg,3.516316957
sd1.5_highcorr_257.jpg,3.091080213
sd1.5_highcorr_039.jpg,2.701159713
sd1.5_normal_090.jpg,3.162256259
xl2.2_normal_045.jpg,2.9541932889999996
xl2.2_normal_027.jpg,3.008458905
sd1.5_lowcorr_033.jpg,2.524012104
midjourney_normal_146.jpg,3.6323350480000003
midjourney_lowstep_266.jpg,1.904712856
midjourney_lowstep_043.jpg,3.231255627
DALLE2_normal_148.jpg,2.869848764
midjourney_normal_180.jpg,3.0483584319999997
sd1.5_lowcorr_208.jpg,3.214005785
sd1.5_lowstep_053.jpg,3.9731369830000003
midjourney_lowstep_236.jpg,3.4575331830000002
glide_normal_156.jpg,0.7763286290000001
sd1.5_lowstep_221.jpg,3.374329815
midjourney_normal_069.jpg,3.856710319
midjourney_lowstep_154.jpg,2.152199766
midjourney_normal_138.jpg,2.888789697
xl2.2_normal_000.jpg,3.088457462
glide_normal_010.jpg,1.106599613
sd1.5_lowstep_121.jpg,3.685179175
sd1.5_highcorr_251.jpg,2.420513052
midjourney_normal_090.jpg,3.806813177
sd1.5_normal_121.jpg,3.685179175
DALLE2_normal_295.jpg,2.66201084
sd1.5_lowstep_106.jpg,2.8969397580000003
sd1.5_lowcorr_135.jpg,2.955258155
sd1.5_normal_256.jpg,1.825871285
xl2.2_normal_199.jpg,3.524162768
AttnGAN_normal_104.jpg,0.784493346
sd1.5_lowcorr_039.jpg,0.335894705
xl2.2_normal_190.jpg,3.645251835
sd1.5_normal_128.jpg,2.520123245
sd1.5_lowstep_293.jpg,3.091620808
midjourney_normal_285.jpg,3.958236395
midjourney_lowstep_182.jpg,2.374253916
sd1.5_normal_167.jpg,2.888789697
sd1.5_normal_272.jpg,2.334263842
glide_normal_273.jpg,1.063255848
xl2.2_normal_152.jpg,3.169097903
midjourney_lowstep_159.jpg,1.83340294
sd1.5_lowstep_188.jpg,1.5947065480000002
midjourney_normal_053.jpg,3.307841757
sd1.5_lowcorr_130.jpg,1.7477692130000002
AttnGAN_normal_034.jpg,1.5089301730000002
sd1.5_lowstep_282.jpg,2.127265738
AttnGAN_normal_107.jpg,1.014269206
sd1.5_highcorr_263.jpg,3.170641474
xl2.2_normal_031.jpg,3.727517958
AttnGAN_normal_261.jpg,0.865931916
glide_normal_096.jpg,1.5976920940000001
xl2.2_normal_076.jpg,3.418088178
xl2.2_normal_049.jpg,2.8969397580000003
sd1.5_lowstep_163.jpg,2.224915104
midjourney_lowstep_092.jpg,3.007007681
sd1.5_lowcorr_203.jpg,2.46452189
AttnGAN_normal_110.jpg,0.779719895
sd1.5_lowstep_095.jpg,3.1455053939999997
DALLE2_normal_185.jpg,2.7995616589999996
sd1.5_lowcorr_169.jpg,3.0171475460000003
xl2.2_normal_252.jpg,2.785504238
glide_normal_276.jpg,0.64666085
xl2.2_normal_174.jpg,3.1914150919999997
sd1.5_normal_014.jpg,3.404030758
sd1.5_lowcorr_234.jpg,2.81361908
xl2.2_normal_021.jpg,3.727517958
sd1.5_lowcorr_231.jpg,3.5305789410000004
glide_normal_239.jpg,0.8034078929999999
xl2.2_normal_260.jpg,2.912021026
sd1.5_lowstep_078.jpg,3.074195478
sd1.5_lowcorr_288.jpg,2.196265106
glide_normal_068.jpg,1.432500959
sd1.5_lowcorr_230.jpg,0.6347188420000001
midjourney_normal_153.jpg,3.773032655
glide_normal_296.jpg,0.979308463
midjourney_lowstep_143.jpg,1.731197672
midjourney_normal_172.jpg,3.208047473
xl2.2_normal_077.jpg,3.345173159
DALLE2_normal_242.jpg,0.8208021329999999
midjourney_normal_168.jpg,4.0396665060000005
sd1.5_normal_063.jpg,2.883906185
AttnGAN_normal_083.jpg,0.763087515
midjourney_lowstep_136.jpg,2.883906185
midjourney_normal_031.jpg,4.37231412
glide_normal_288.jpg,0.058364585999999996
glide_normal_299.jpg,1.101434458
xl2.2_normal_274.jpg,3.6280019930000003
sd1.5_lowstep_097.jpg,3.207226865
DALLE2_normal_227.jpg,1.851568074
xl2.2_normal_141.jpg,3.9871130839999998
DALLE2_normal_168.jpg,2.016407538
midjourney_normal_049.jpg,3.92737756
midjourney_lowstep_222.jpg,1.3429133999999998
midjourney_lowstep_211.jpg,3.3743712789999996
midjourney_lowstep_052.jpg,1.527555519
xl2.2_normal_088.jpg,2.284650629
glide_normal_061.jpg,1.494912264
sd1.5_lowstep_041.jpg,2.804002459
sd1.5_highcorr_246.jpg,2.83450926
sd1.5_lowstep_019.jpg,0.298444431
xl2.2_normal_124.jpg,2.260001775
sd1.5_lowstep_017.jpg,2.166977719
sd1.5_normal_029.jpg,2.974361596
midjourney_lowstep_050.jpg,1.901333455
glide_normal_261.jpg,0.9294113209999999
DALLE2_normal_004.jpg,2.790423236
glide_normal_218.jpg,0.943648939
sd1.5_normal_045.jpg,3.008458905
sd1.5_highcorr_228.jpg,2.583328253
midjourney_normal_009.jpg,3.792972629
xl2.2_normal_241.jpg,3.124885569
sd1.5_normal_145.jpg,2.161428554
midjourney_lowstep_215.jpg,2.994111578
glide_normal_263.jpg,0.0
sd1.5_lowstep_186.jpg,2.938008313
sd1.5_lowstep_094.jpg,2.493724965
sd1.5_normal_207.jpg,2.505259558
sd1.5_lowcorr_286.jpg,3.822840391
sd1.5_highcorr_199.jpg,2.000906886
sd1.5_lowcorr_009.jpg,2.8745277139999996
AttnGAN_normal_286.jpg,1.3452208380000001
midjourney_normal_059.jpg,3.208047473
sd1.5_normal_099.jpg,2.942711395
xl2.2_normal_287.jpg,3.472753415
sd1.5_highcorr_231.jpg,3.380391978
sd1.5_highcorr_278.jpg,0.402281536
DALLE2_normal_234.jpg,3.197799919
sd1.5_highcorr_007.jpg,3.12288234
AttnGAN_normal_239.jpg,0.937026638
sd1.5_lowcorr_113.jpg,3.150815738
midjourney_normal_089.jpg,3.6570643339999998
midjourney_lowstep_049.jpg,2.472262578
