images,MOS
dreamStudio_2_2_1_1.jpg,1.6198
deepai_9_3_1_1.jpg,2.4141
deepai_8_3_0_1.jpg,1.9245
dreamStudio_6_5_0_0.jpg,2.0025
deepai_1_12_0_0.jpg,4.0318
dreamStudio_6_6_0_1.jpg,1.249
deepai_0_10_1_0.jpg,2.7142
dreamStudio_0_0_0_0.jpg,2.1342
deepai_11_12_1_0.jpg,2.6763
deepai_3_3_1_0.jpg,2.4828
deepai_11_2_0_0.jpg,2.7185
deepai_2_7_1_0.jpg,3.9579
dreamStudio_3_1_1_1.jpg,2.1124
deepai_11_4_1_0.jpg,3.2666
deepai_2_1_1_1.jpg,2.4175
deepai_6_5_1_1.jpg,4.2875
deepai_5_6_1_1.jpg,2.2286
deepai_1_4_0_0.jpg,2.9147
deepai_1_13_1_1.jpg,2.7272
deepai_5_4_1_0.jpg,2.9987
dreamStudio_7_5_1_1.jpg,2.0333
dreamStudio_2_4_0_0.jpg,1.9714
deepai_9_8_0_1.jpg,2.6214
deepai_2_8_0_0.jpg,2.4559
deepai_10_12_1_1.jpg,4.8777
dreamStudio_0_9_1_0.jpg,2.2177
dreamStudio_1_3_1_0.jpg,1.1391
deepai_9_8_1_1.jpg,2.205
dreamStudio_8_1_1_0.jpg,0.9118
deepai_1_12_1_0.jpg,2.9697
deepai_6_9_1_0.jpg,2.719
deepai_11_2_0_1.jpg,3.3776
dreamStudio_5_1_0_0.jpg,2.1242
deepai_5_5_1_0.jpg,2.7968
dreamStudio_1_9_0_0.jpg,1.373
deepai_0_4_1_1.jpg,2.933
deepai_0_2_1_0.jpg,2.6803
deepai_10_12_0_0.jpg,3.052
deepai_0_8_1_0.jpg,2.428
dreamStudio_3_0_0_1.jpg,2.2007
deepai_2_3_0_1.jpg,2.1337
deepai_7_2_0_0.jpg,3.2486
deepai_4_4_1_0.jpg,2.8905
deepai_0_0_1_1.jpg,2.462
deepai_3_1_1_1.jpg,3.6479
dreamStudio_8_2_0_1.jpg,1.5588
deepai_8_8_1_1.jpg,3.369
dreamStudio_5_3_1_0.jpg,2.1939
dreamStudio_0_9_0_0.jpg,1.7445
deepai_6_14_1_1.jpg,2.6726
deepai_0_9_1_0.jpg,3.2785
deepai_1_0_1_1.jpg,3.9194
deepai_5_11_1_1.jpg,3.0076
deepai_3_8_0_0.jpg,3.9194
deepai_7_6_1_1.jpg,3.3286
deepai_3_3_0_0.jpg,3.2407
deepai_7_14_1_0.jpg,3.5881
deepai_5_13_1_0.jpg,3.8288
deepai_5_0_0_0.jpg,2.8637
deepai_11_2_1_0.jpg,2.7951
deepai_2_8_1_0.jpg,3.939
deepai_1_1_1_1.jpg,2.7453
dreamStudio_1_4_0_1.jpg,1.8577
deepai_3_2_1_1.jpg,3.2961
deepai_5_10_1_0.jpg,2.6609
deepai_7_11_1_0.jpg,2.1699
dreamStudio_4_7_0_0.jpg,0.349
deepai_9_9_0_0.jpg,3.2278
deepai_11_1_0_0.jpg,2.8403
deepai_3_12_1_1.jpg,4.414
deepai_11_3_1_1.jpg,2.3902
deepai_2_9_1_1.jpg,3.1956
dreamStudio_7_8_0_1.jpg,2.1946
dreamStudio_3_2_0_0.jpg,2.0494
dreamStudio_3_7_0_1.jpg,1.4182
deepai_11_7_1_1.jpg,2.616
dreamStudio_7_5_0_0.jpg,1.5479
deepai_3_6_1_0.jpg,2.4107
deepai_0_0_1_0.jpg,3.4862
dreamStudio_0_3_0_0.jpg,2.0484
dreamStudio_2_0_0_1.jpg,1.48
dreamStudio_3_9_1_1.jpg,2.012
dreamStudio_7_9_0_0.jpg,2.4617
