images,MOS
deepai_10_6_0_0.jpg,2.9005
deepai_6_6_0_1.jpg,3.6596
deepai_2_7_0_1.jpg,5.0
deepai_5_6_0_0.jpg,2.2512
deepai_4_0_1_0.jpg,3.1749
deepai_9_2_1_0.jpg,3.1279
dreamStudio_7_5_0_0.jpg,1.5479
deepai_6_10_1_0.jpg,2.3531
deepai_2_6_1_1.jpg,2.7022
deepai_3_12_1_0.jpg,3.1474
dreamStudio_4_3_1_0.jpg,1.2439
deepai_4_8_0_0.jpg,2.3046
dreamStudio_8_6_0_0.jpg,1.5194
deepai_6_1_0_0.jpg,2.6737
deepai_5_13_1_0.jpg,3.8288
dreamStudio_8_7_0_0.jpg,1.7831
deepai_2_14_0_0.jpg,3.9323
dreamStudio_4_1_1_0.jpg,1.7445
deepai_7_14_0_1.jpg,4.2603
dreamStudio_8_5_1_1.jpg,1.008
deepai_4_8_0_1.jpg,2.125
deepai_5_4_1_1.jpg,2.6705
dreamStudio_1_0_1_0.jpg,2.2856
deepai_4_9_1_0.jpg,2.0291
dreamStudio_6_6_1_1.jpg,1.4905
deepai_9_13_1_0.jpg,2.2624
deepai_10_1_1_0.jpg,2.857
dreamStudio_7_9_1_0.jpg,0.5231
deepai_6_10_0_1.jpg,2.9312
deepai_7_9_0_1.jpg,3.107
deepai_5_0_0_1.jpg,2.6716
deepai_4_6_0_0.jpg,2.9275
deepai_5_2_1_1.jpg,2.168
dreamStudio_6_2_1_0.jpg,0.3404
dreamStudio_5_5_0_0.jpg,1.2959
deepai_5_3_0_1.jpg,2.187
deepai_4_12_0_1.jpg,2.5743
dreamStudio_0_5_0_1.jpg,1.4261
deepai_1_1_0_0.jpg,2.7059
deepai_9_14_0_0.jpg,2.7612
dreamStudio_0_3_0_1.jpg,0.9664
dreamStudio_3_3_1_0.jpg,2.3956
dreamStudio_0_3_0_0.jpg,2.0484
deepai_11_11_1_0.jpg,3.3316
deepai_7_1_1_1.jpg,2.8474
deepai_11_7_1_1.jpg,2.616
deepai_8_3_1_1.jpg,2.7342
deepai_3_3_0_1.jpg,2.7084
deepai_4_4_1_0.jpg,2.8905
dreamStudio_6_8_0_1.jpg,2.8655
dreamStudio_6_1_0_1.jpg,1.5024
deepai_7_13_1_1.jpg,3.1854
dreamStudio_8_0_1_1.jpg,2.2902
deepai_10_4_1_1.jpg,2.5974
dreamStudio_6_4_1_1.jpg,0.3282
deepai_2_4_1_1.jpg,2.209
deepai_9_11_0_1.jpg,2.5896
deepai_6_6_1_0.jpg,2.8348
deepai_7_14_1_0.jpg,3.5881
dreamStudio_0_1_1_0.jpg,1.5149
dreamStudio_8_1_0_0.jpg,2.0002
dreamStudio_7_6_1_0.jpg,0.6541
deepai_0_13_1_1.jpg,2.0699
dreamStudio_0_3_1_1.jpg,2.3536
dreamStudio_5_2_0_0.jpg,1.9679
dreamStudio_1_6_1_0.jpg,1.5728
deepai_6_2_1_1.jpg,3.062
deepai_2_8_1_0.jpg,3.939
deepai_5_8_1_1.jpg,1.9426
deepai_1_0_1_0.jpg,3.283
deepai_6_12_0_0.jpg,2.8035
dreamStudio_4_2_1_1.jpg,1.1272
deepai_9_10_0_0.jpg,3.5159
deepai_1_3_0_1.jpg,2.7631
deepai_10_0_0_0.jpg,3.0786
deepai_10_12_1_0.jpg,2.6354
dreamStudio_6_1_1_1.jpg,1.9037
dreamStudio_1_5_0_1.jpg,0.7628
deepai_8_3_0_1.jpg,1.9245
deepai_11_10_1_1.jpg,3.1422
deepai_5_11_1_0.jpg,2.7723
dreamStudio_5_3_1_1.jpg,1.3282
deepai_5_8_1_0.jpg,2.7266
dreamStudio_0_7_1_0.jpg,2.0796
dreamStudio_6_2_1_1.jpg,1.1941
deepai_0_3_0_1.jpg,3.3751
dreamStudio_7_9_0_1.jpg,0.0653
dreamStudio_7_9_0_0.jpg,2.4617
deepai_11_6_0_1.jpg,3.2182
deepai_8_8_1_0.jpg,2.3068
deepai_6_11_1_1.jpg,3.3521
deepai_1_12_1_0.jpg,2.9697
deepai_6_7_1_0.jpg,2.621
deepai_2_10_1_0.jpg,3.6168
deepai_11_0_1_0.jpg,2.3189
deepai_11_8_0_0.jpg,2.295
deepai_11_3_0_0.jpg,2.8997
deepai_9_5_1_1.jpg,2.8669
deepai_1_2_0_0.jpg,3.136
dreamStudio_0_2_0_0.jpg,1.3983
deepai_10_2_1_0.jpg,2.82
dreamStudio_1_3_1_1.jpg,1.5903
deepai_8_7_1_1.jpg,2.5236
deepai_7_11_1_0.jpg,2.1699
deepai_7_8_0_0.jpg,1.6416
deepai_4_0_1_1.jpg,2.3144
dreamStudio_6_3_0_0.jpg,1.4702
dreamStudio_2_5_1_1.jpg,2.3334
deepai_10_2_0_1.jpg,3.3538
dreamStudio_4_2_0_1.jpg,1.6375
deepai_4_9_0_0.jpg,2.9448
deepai_2_1_1_0.jpg,3.3401
deepai_2_3_0_0.jpg,3.1744
deepai_4_0_0_0.jpg,3.2479
deepai_5_7_0_0.jpg,2.4694
deepai_8_4_0_1.jpg,2.5972
deepai_9_3_0_1.jpg,3.0399
dreamStudio_3_7_0_1.jpg,1.4182
deepai_0_7_0_1.jpg,3.0943
deepai_4_6_0_1.jpg,2.3252
deepai_10_11_0_1.jpg,2.9159
dreamStudio_6_2_0_0.jpg,2.7066
deepai_7_12_0_1.jpg,3.0101
dreamStudio_2_4_1_0.jpg,0.7088
deepai_7_14_1_1.jpg,3.326
deepai_11_14_0_0.jpg,2.3658
deepai_10_13_1_1.jpg,3.8392
deepai_8_13_0_1.jpg,2.5873
deepai_9_9_1_1.jpg,3.35
deepai_8_6_0_0.jpg,2.8407
deepai_2_0_0_1.jpg,3.5349
deepai_0_12_0_1.jpg,3.2262
dreamStudio_8_9_0_0.jpg,1.4402
deepai_4_1_0_1.jpg,3.6068
dreamStudio_6_8_0_0.jpg,2.2363
deepai_9_7_0_0.jpg,2.5938
dreamStudio_7_3_1_1.jpg,2.0666
deepai_0_13_0_1.jpg,3.0597
deepai_3_9_1_1.jpg,3.1369
deepai_2_5_0_1.jpg,2.5183
deepai_10_9_0_0.jpg,2.86
deepai_9_12_1_0.jpg,2.8171
deepai_6_5_0_0.jpg,3.471
dreamStudio_3_7_1_1.jpg,2.2944
deepai_1_10_1_1.jpg,2.3044
dreamStudio_4_7_1_1.jpg,1.7432
deepai_5_14_0_1.jpg,2.4324
deepai_4_12_1_0.jpg,4.1032
deepai_10_11_1_0.jpg,2.4313
deepai_2_4_1_0.jpg,2.7943
deepai_8_5_1_1.jpg,3.2971
dreamStudio_0_1_0_0.jpg,2.1138
dreamStudio_6_6_0_0.jpg,0.3911
deepai_9_4_1_1.jpg,2.4091
deepai_8_11_1_1.jpg,2.9776
deepai_10_7_0_0.jpg,3.2492
dreamStudio_7_7_0_1.jpg,2.0913
dreamStudio_8_6_1_0.jpg,1.6804
deepai_10_7_0_1.jpg,3.2472
deepai_1_13_1_0.jpg,2.7415
deepai_11_10_0_1.jpg,2.9895
deepai_0_14_1_0.jpg,2.7309
deepai_9_4_0_0.jpg,2.1533
dreamStudio_5_3_0_0.jpg,0.6662
deepai_8_10_1_1.jpg,2.8178
dreamStudio_1_9_0_1.jpg,1.969
deepai_3_14_1_1.jpg,4.3519
deepai_7_2_0_1.jpg,2.5721
deepai_8_14_0_0.jpg,3.184
deepai_8_4_1_0.jpg,3.2229
dreamStudio_0_6_0_1.jpg,0.4951
deepai_2_3_1_0.jpg,2.3741
dreamStudio_1_5_0_0.jpg,1.1159
dreamStudio_7_2_0_1.jpg,1.8175
deepai_8_13_1_0.jpg,2.9425
deepai_3_2_0_0.jpg,3.4839
dreamStudio_5_8_1_1.jpg,1.9568
deepai_5_0_1_1.jpg,2.4273
deepai_9_0_0_1.jpg,4.0744
deepai_9_8_1_0.jpg,2.6449
deepai_7_13_0_1.jpg,4.6072
dreamStudio_8_1_1_0.jpg,0.9118
deepai_4_13_0_0.jpg,3.3531
deepai_5_10_1_0.jpg,2.6609
deepai_8_5_1_0.jpg,2.4471
dreamStudio_2_6_0_1.jpg,1.8619
deepai_7_6_1_1.jpg,3.3286
deepai_2_4_0_1.jpg,2.8092
deepai_0_5_1_1.jpg,2.1143
dreamStudio_5_2_0_1.jpg,0.6797
deepai_1_5_1_1.jpg,2.3206
dreamStudio_4_5_1_0.jpg,1.3755
dreamStudio_0_9_1_1.jpg,1.9019
deepai_10_14_0_1.jpg,3.523
deepai_3_8_0_1.jpg,3.3184
deepai_3_9_1_0.jpg,2.4295
deepai_0_10_1_0.jpg,2.7142
deepai_5_9_0_0.jpg,2.6522
deepai_2_9_0_1.jpg,2.6649
deepai_3_1_0_0.jpg,3.4555
deepai_11_1_0_1.jpg,3.1174
deepai_8_9_1_0.jpg,3.3545
deepai_8_13_0_0.jpg,2.3892
deepai_11_12_0_1.jpg,2.2916
deepai_0_8_0_0.jpg,2.6335
deepai_4_6_1_1.jpg,2.4533
deepai_6_0_0_0.jpg,2.6949
deepai_6_13_1_1.jpg,3.3525
dreamStudio_0_6_1_1.jpg,2.1117
dreamStudio_2_3_1_0.jpg,1.3318
deepai_8_12_1_0.jpg,2.9812
deepai_3_13_1_0.jpg,2.7879
deepai_0_8_1_0.jpg,2.428
deepai_6_10_0_0.jpg,2.8351
dreamStudio_4_9_0_1.jpg,2.3337
deepai_1_10_1_0.jpg,2.9547
dreamStudio_2_5_1_0.jpg,0.0
dreamStudio_4_8_1_0.jpg,2.0891
deepai_4_13_1_0.jpg,3.1262
deepai_8_2_1_0.jpg,2.61
deepai_3_10_1_1.jpg,3.4374
deepai_2_11_1_1.jpg,3.3297
deepai_3_2_0_1.jpg,3.4304
deepai_5_4_1_0.jpg,2.9987
deepai_6_9_1_0.jpg,2.719
deepai_6_14_1_0.jpg,2.034
deepai_6_1_1_1.jpg,3.3618
deepai_1_7_0_1.jpg,2.8518
deepai_7_9_0_0.jpg,3.3065
deepai_3_7_1_1.jpg,3.3581
dreamStudio_4_1_0_0.jpg,1.7288
dreamStudio_8_9_0_1.jpg,0.0168
dreamStudio_4_8_0_0.jpg,2.1158
dreamStudio_2_1_1_0.jpg,1.6985
deepai_6_4_1_1.jpg,3.4676
deepai_7_10_1_1.jpg,2.6812
deepai_2_1_0_1.jpg,2.9853
deepai_5_14_0_0.jpg,1.9587
deepai_10_10_0_1.jpg,4.0123
deepai_5_7_0_1.jpg,2.5305
dreamStudio_1_9_0_0.jpg,1.373
dreamStudio_3_2_0_1.jpg,1.282
dreamStudio_3_5_1_0.jpg,1.7185
dreamStudio_2_7_0_1.jpg,2.7237
dreamStudio_6_3_1_0.jpg,2.4101
dreamStudio_2_2_1_0.jpg,1.6722
deepai_0_14_0_0.jpg,3.0179
dreamStudio_4_8_0_1.jpg,0.6604
deepai_5_10_0_1.jpg,2.7028
dreamStudio_2_1_1_1.jpg,1.8065
dreamStudio_6_8_1_0.jpg,1.4799
deepai_4_14_0_1.jpg,2.927
deepai_4_7_0_1.jpg,2.1469
dreamStudio_8_8_1_0.jpg,2.3207
deepai_2_6_0_1.jpg,2.96
deepai_2_11_0_0.jpg,3.2012
deepai_11_1_0_0.jpg,2.8403
dreamStudio_5_9_0_1.jpg,2.0445
deepai_10_10_1_0.jpg,2.619
deepai_6_7_0_1.jpg,3.0358
deepai_8_8_0_0.jpg,2.3103
dreamStudio_7_2_0_0.jpg,2.0657
deepai_0_2_0_1.jpg,1.952
deepai_9_0_1_1.jpg,4.4221
dreamStudio_1_3_0_1.jpg,2.0447
dreamStudio_3_8_1_1.jpg,1.8837
deepai_9_6_1_0.jpg,2.7459
deepai_11_8_0_1.jpg,2.2476
deepai_10_12_0_0.jpg,3.052
dreamStudio_7_7_1_1.jpg,1.969
dreamStudio_1_1_0_1.jpg,2.1752
deepai_6_8_1_0.jpg,2.9946
dreamStudio_8_9_1_1.jpg,2.0841
deepai_7_0_0_1.jpg,4.7996
dreamStudio_0_7_0_0.jpg,1.575
deepai_1_4_0_1.jpg,2.6342
dreamStudio_3_4_0_0.jpg,1.4539
deepai_0_1_1_1.jpg,2.9155
deepai_2_8_0_0.jpg,2.4559
dreamStudio_3_9_0_0.jpg,2.3898
dreamStudio_2_9_1_1.jpg,2.4229
dreamStudio_5_3_1_0.jpg,2.1939
deepai_6_6_1_1.jpg,3.3168
dreamStudio_3_0_0_0.jpg,3.2716
deepai_11_11_1_1.jpg,2.5047
dreamStudio_6_4_1_0.jpg,1.6302
dreamStudio_0_0_0_0.jpg,2.1342
deepai_3_11_0_0.jpg,3.1522
dreamStudio_6_5_0_0.jpg,2.0025
dreamStudio_1_4_0_0.jpg,1.1441
deepai_9_10_1_1.jpg,2.9794
deepai_0_12_1_1.jpg,3.3671
dreamStudio_4_2_1_0.jpg,0.0085
dreamStudio_2_0_0_1.jpg,1.48
dreamStudio_1_3_1_0.jpg,1.1391
deepai_7_3_0_0.jpg,2.6181
deepai_5_10_0_0.jpg,3.085
dreamStudio_1_8_1_1.jpg,1.6796
deepai_3_12_1_1.jpg,4.414
deepai_1_0_0_1.jpg,3.8156
deepai_7_0_1_1.jpg,3.0561
deepai_8_12_0_0.jpg,2.8606
dreamStudio_7_2_1_0.jpg,2.6939
deepai_10_7_1_1.jpg,2.8531
dreamStudio_4_5_0_1.jpg,0.5429
dreamStudio_0_5_0_0.jpg,1.1021
deepai_2_12_1_1.jpg,3.3288
dreamStudio_4_0_1_1.jpg,1.9712
deepai_10_4_0_0.jpg,2.2623
deepai_4_2_0_1.jpg,3.0184
deepai_10_13_1_0.jpg,2.2796
deepai_5_5_0_1.jpg,2.3594
dreamStudio_4_0_1_0.jpg,2.3301
dreamStudio_2_1_0_1.jpg,1.8566
deepai_0_10_0_0.jpg,2.3157
deepai_1_4_1_1.jpg,2.4003
deepai_5_11_0_0.jpg,3.301
deepai_4_0_0_1.jpg,3.6349
deepai_1_10_0_0.jpg,2.0466
dreamStudio_5_9_1_0.jpg,1.6391
dreamStudio_7_6_0_0.jpg,2.6585
deepai_0_2_1_1.jpg,2.5191
deepai_1_6_0_1.jpg,2.9968
dreamStudio_4_3_1_1.jpg,1.5363
deepai_3_4_0_0.jpg,3.1531
dreamStudio_3_9_1_0.jpg,2.0248
deepai_0_10_1_1.jpg,2.8785
deepai_2_2_0_1.jpg,2.6501
deepai_4_2_1_0.jpg,2.4129
deepai_9_12_1_1.jpg,1.9383
dreamStudio_8_2_1_1.jpg,0.6008
deepai_4_14_1_1.jpg,1.6651
deepai_11_7_0_0.jpg,2.8038
dreamStudio_7_0_1_0.jpg,0.3068
deepai_11_2_1_0.jpg,2.7951
deepai_9_3_1_0.jpg,2.5681
deepai_7_2_0_0.jpg,3.2486
deepai_8_5_0_0.jpg,3.122
deepai_1_4_1_0.jpg,2.8119
deepai_0_9_1_0.jpg,3.2785
deepai_11_9_0_1.jpg,3.2349
deepai_8_0_1_1.jpg,3.9868
dreamStudio_3_1_1_0.jpg,0.0
deepai_1_5_0_0.jpg,2.7657
deepai_7_13_0_0.jpg,2.6274
dreamStudio_3_5_1_1.jpg,0.0
deepai_9_10_0_1.jpg,3.8294
dreamStudio_4_9_0_0.jpg,0.0
deepai_7_8_1_0.jpg,2.1439
dreamStudio_5_2_1_0.jpg,1.6575
deepai_2_6_0_0.jpg,2.7145
dreamStudio_6_1_1_0.jpg,2.0387
dreamStudio_2_6_1_1.jpg,2.1932
deepai_4_13_1_1.jpg,2.0004
dreamStudio_1_9_1_0.jpg,1.8309
dreamStudio_1_8_0_1.jpg,2.1231
deepai_7_6_0_0.jpg,3.2473
dreamStudio_3_0_1_1.jpg,2.4315
deepai_5_11_0_1.jpg,2.0756
deepai_5_6_0_1.jpg,2.2554
dreamStudio_1_2_1_0.jpg,1.1622
deepai_2_7_1_1.jpg,2.647
dreamStudio_8_3_1_1.jpg,1.4574
deepai_3_8_1_1.jpg,2.8587
dreamStudio_4_7_0_0.jpg,0.349
deepai_3_9_0_0.jpg,3.0991
dreamStudio_3_6_1_0.jpg,1.8383
deepai_1_7_0_0.jpg,3.59
dreamStudio_5_9_0_0.jpg,2.0357
deepai_3_1_1_0.jpg,3.3258
dreamStudio_7_1_0_0.jpg,2.0521
deepai_9_11_1_0.jpg,2.5972
dreamStudio_5_8_0_1.jpg,1.9928
deepai_0_3_1_1.jpg,2.9154
dreamStudio_6_6_0_1.jpg,1.249
deepai_1_7_1_1.jpg,3.7671
deepai_8_2_1_1.jpg,2.6559
dreamStudio_6_5_1_0.jpg,2.0129
dreamStudio_1_2_0_0.jpg,1.6007
dreamStudio_8_3_0_0.jpg,0.0475
deepai_3_3_0_0.jpg,3.2407
deepai_0_14_1_1.jpg,3.4734
dreamStudio_4_4_0_1.jpg,0.2121
deepai_2_3_1_1.jpg,2.878
deepai_5_3_1_0.jpg,2.6269
deepai_8_8_0_1.jpg,2.4087
dreamStudio_4_0_0_0.jpg,2.4345
deepai_10_8_1_1.jpg,2.7437
deepai_10_5_0_0.jpg,3.035
deepai_6_9_0_1.jpg,2.9324
dreamStudio_0_9_1_0.jpg,2.2177
deepai_0_1_1_0.jpg,2.7512
dreamStudio_0_4_1_0.jpg,1.6921
dreamStudio_8_1_1_1.jpg,0.6921
deepai_3_11_1_0.jpg,2.7283
deepai_11_3_1_0.jpg,2.7047
dreamStudio_8_2_0_0.jpg,1.6851
deepai_2_9_0_0.jpg,2.7465
deepai_8_7_1_0.jpg,2.5913
deepai_6_0_0_1.jpg,4.327
deepai_1_11_1_0.jpg,1.9768
dreamStudio_1_6_1_1.jpg,1.8307
deepai_4_4_0_0.jpg,3.0103
dreamStudio_7_0_1_1.jpg,1.1598
deepai_2_9_1_0.jpg,2.8672
deepai_7_4_1_1.jpg,3.0305
deepai_1_8_1_0.jpg,1.0793
deepai_9_6_1_1.jpg,3.1344
deepai_11_14_1_0.jpg,3.2436
deepai_2_0_1_0.jpg,3.1504
deepai_7_2_1_0.jpg,2.4573
dreamStudio_3_3_0_0.jpg,2.1643
deepai_6_0_1_1.jpg,3.7681
deepai_6_9_1_1.jpg,3.08
dreamStudio_3_4_1_0.jpg,2.0884
dreamStudio_5_1_1_1.jpg,2.3798
deepai_5_4_0_1.jpg,3.2422
deepai_9_13_1_1.jpg,2.663
