images,MOS
deepai_4_1_1_1.jpg,2.7868
deepai_11_10_0_1.jpg,2.9895
deepai_8_5_1_1.jpg,3.2971
dreamStudio_7_6_1_1.jpg,1.1906
deepai_4_9_0_1.jpg,3.0713
dreamStudio_4_3_1_1.jpg,1.5363
dreamStudio_6_2_0_0.jpg,2.7066
deepai_8_3_1_1.jpg,2.7342
deepai_2_10_0_1.jpg,3.5703
deepai_7_2_1_0.jpg,2.4573
deepai_0_4_0_1.jpg,2.463
dreamStudio_2_0_0_1.jpg,1.48
deepai_11_4_1_1.jpg,2.7832
dreamStudio_6_0_0_0.jpg,2.6827
deepai_5_2_0_0.jpg,2.839
deepai_3_7_0_1.jpg,3.6901
deepai_10_9_1_0.jpg,4.0002
dreamStudio_0_0_1_1.jpg,2.3129
deepai_9_7_1_0.jpg,2.4318
deepai_11_2_1_1.jpg,2.8349
dreamStudio_6_8_1_0.jpg,1.4799
deepai_1_14_0_0.jpg,3.0169
dreamStudio_5_4_1_1.jpg,1.9091
dreamStudio_7_5_0_0.jpg,1.5479
deepai_10_11_1_0.jpg,2.4313
deepai_10_6_1_1.jpg,2.7368
deepai_7_1_0_1.jpg,3.4279
deepai_2_10_0_0.jpg,2.7124
deepai_3_3_0_1.jpg,2.7084
dreamStudio_1_8_0_1.jpg,2.1231
dreamStudio_5_8_0_0.jpg,2.234
dreamStudio_2_8_1_0.jpg,1.7649
dreamStudio_8_0_0_1.jpg,2.1671
deepai_9_9_1_0.jpg,1.9236
deepai_5_0_1_0.jpg,2.3766
deepai_2_12_1_0.jpg,3.2219
deepai_1_3_1_0.jpg,2.7722
dreamStudio_3_9_1_1.jpg,2.012
dreamStudio_5_0_1_1.jpg,1.8713
dreamStudio_1_5_1_1.jpg,3.4125
deepai_3_10_0_1.jpg,3.6857
dreamStudio_1_3_0_0.jpg,1.8955
deepai_6_4_0_1.jpg,2.9717
deepai_6_11_0_0.jpg,2.7079
dreamStudio_4_7_0_0.jpg,0.349
deepai_0_13_1_1.jpg,2.0699
dreamStudio_2_7_1_0.jpg,1.8072
deepai_11_10_0_0.jpg,2.7824
dreamStudio_7_1_0_1.jpg,2.482
deepai_6_14_0_1.jpg,2.8486
deepai_5_1_0_1.jpg,2.9238
dreamStudio_8_4_0_0.jpg,1.652
deepai_1_7_1_1.jpg,3.7671
dreamStudio_1_5_0_0.jpg,1.1159
deepai_2_9_0_0.jpg,2.7465
dreamStudio_0_2_1_1.jpg,1.6088
deepai_2_5_1_0.jpg,3.065
dreamStudio_3_4_1_1.jpg,1.3683
deepai_3_8_0_0.jpg,3.9194
dreamStudio_7_8_0_1.jpg,2.1946
dreamStudio_8_7_1_1.jpg,2.2084
deepai_8_7_1_1.jpg,2.5236
deepai_0_4_1_1.jpg,2.933
dreamStudio_4_5_1_1.jpg,0.6059
